Time,COP X,COP Y
72.87983,-0.4484843,-2.157323
72.89684,0.7044563,-2.35551
72.9128,1.159896,-2.499274
72.92974,1.520451,-2.693719
72.94576,1.723883,-2.900806
72.96256,1.868862,-3.131861
72.97953,1.868862,-3.131861
72.99547,1.979874,-3.696217
73.01237,2.047117,-3.929694
73.02937,2.087852,-4.176168
73.04533,2.076935,-4.358727
73.06233,1.961253,-4.750629
73.0783,1.961253,-4.750629
73.09522,1.921384,-4.893266
73.11143,1.903877,-4.973836
73.12815,1.819052,-5.018656
73.14505,1.707923,-4.903335
73.16203,1.707923,-4.903335
73.17793,1.707923,-4.903335
73.19495,1.651684,-4.753543
73.21089,1.620038,-4.70365
73.22785,1.490608,-4.493555
73.24479,1.342369,-4.342849
73.26073,1.324169,-4.348751
73.2771,1.324169,-4.348751
73.29375,1.027161,-3.927274
73.31023,0.7033888,-3.365518
73.3268,0.7033888,-3.365518
73.34351,0.3237721,-2.870707
73.3605,0.3237721,-2.870707
73.3765,0.3237721,-2.870707
73.39307,-0.09187828,-2.400381
73.40963,-0.2675767,-2.195368
73.42654,-0.6327193,-1.815993
73.44276,-0.7873914,-1.640582
73.45945,-0.7873914,-1.640582
73.47619,-1.106763,-1.352797
73.49246,-1.265289,-1.199111
73.50933,-1.40834,-1.107801
73.52615,-1.506481,-0.9985077
73.54217,-1.601876,-0.8631836
73.55906,-1.601876,-0.8631836
73.5753,-1.634573,-0.6377609
73.59189,-1.665957,-0.5215288
73.60843,-1.607885,-0.3671297
73.625,-1.607885,-0.3671297
73.64188,-1.559536,-0.01559667
73.65881,-1.559536,-0.01559667
73.67565,-1.558375,0.4371195
73.6916,-1.559669,0.7272108
73.70783,-1.573528,1.077679
73.72452,-1.537299,1.441655
73.74097,-1.519431,1.815758
73.75753,-1.519431,1.815758
73.7741,-1.28025,2.654349
73.79066,-1.124062,3.084056
73.80747,-0.9065474,3.450047
73.8238,-0.665713,3.781027
73.84036,-0.4456847,4.083
73.85716,-0.4456847,4.083
73.8735,-0.05749565,4.707023
73.89008,0.07685116,5.057594
73.90663,0.1852426,5.313219
73.9232,0.2567387,5.504143
73.93977,0.2567387,5.504143
73.95633,0.1652411,5.715717
73.97299,0.1021148,5.7816
73.98946,0.03698324,5.793369
74.00603,-0.1014154,5.758441
74.02283,-0.3386894,5.454724
74.03968,-0.3386894,5.454724
74.05575,-0.8215986,4.731059
74.07259,-1.191533,4.134454
74.08887,-1.191533,4.134454
74.10555,-2.289943,1.997117
74.12244,-2.289943,1.997117
74.13862,-2.289943,1.997117
74.15513,-3.530349,-3.149044
74.1717,-3.530349,-3.149044
74.18851,-3.911501,-5.901593
74.20546,-3.911501,-5.901593
74.2214,-4.130038,-7.731828
74.23838,-4.130038,-7.731828
74.25453,-4.161262,-8.346739
74.27129,-4.05144,-9.152797
74.28767,-4.018085,-9.338428
74.30444,-3.943846,-9.447543
74.32117,-3.8685,-9.433121
74.33736,-3.8685,-9.433121
74.35426,-3.857918,-9.20025
74.37125,-3.857918,-9.20025
74.3872,-3.719612,-8.662445
74.40396,-3.634942,-8.2684
74.4211,-3.60703,-7.885743
74.43693,-3.60703,-7.885743
74.45392,-3.548233,-7.141899
74.4699,-3.496396,-6.745079
74.48682,-3.474057,-6.365557
74.50304,-3.489014,-6.001924
74.51965,-3.489014,-6.001924
74.53616,-3.550017,-5.350694
74.55273,-3.54332,-5.071628
74.5695,-3.57345,-4.839718
74.58656,-3.505746,-4.618267
74.60243,-3.527402,-4.422824
74.61958,-3.527402,-4.422824
74.63631,-3.537194,-4.158842
74.65253,-3.499303,-4.019595
74.6687,-3.464526,-3.957985
74.68526,-3.407664,-3.895109
74.70184,-3.306176,-3.840961
74.7184,-3.306176,-3.840961
74.73496,-3.053836,-3.72483
74.75201,-2.859485,-3.604878
74.76897,-2.649045,-3.44758
74.78495,-2.387162,-3.288226
74.80187,-2.070497,-3.112392
74.81795,-2.070497,-3.112392
74.83437,-1.33041,-2.673478
74.85093,-1.033503,-2.461036
74.8679,-0.3789347,-2.202823
74.88465,-0.3789347,-2.202823
74.90063,0.135197,-2.028649
74.91758,0.135197,-2.028649
74.93376,0.371903,-1.967062
74.95049,0.5742805,-1.965971
74.9669,0.7607598,-1.922234
74.98347,1.12978,-1.985367
75.00045,1.336628,-2.028856
75.01753,1.336628,-2.028856
75.03326,1.693169,-2.210925
75.05045,1.693169,-2.210925
75.06635,2.088705,-2.455697
75.08308,2.088705,-2.455697
75.10026,2.583172,-2.738229
75.11629,2.583172,-2.738229
75.13297,2.807776,-2.907168
75.14913,3.382546,-3.298867
75.16587,3.642361,-3.541498
75.18298,3.788744,-3.61787
75.19891,3.788744,-3.61787
75.21577,4.117872,-4.152339
75.23196,4.539071,-4.721447
75.24866,4.776688,-4.936956
75.26565,4.962999,-5.095003
75.28166,5.1115,-5.196842
75.29859,5.1115,-5.196842
75.31546,5.389097,-5.403059
75.3316,5.389097,-5.403059
75.34858,5.659163,-5.481726
75.3646,5.778837,-5.49856
75.38135,5.919708,-5.486431
75.39851,5.919708,-5.486431
75.41435,6.110352,-5.386834
75.43076,6.200856,-5.325141
75.44733,6.270841,-5.280697
75.46415,6.369443,-5.255888
75.48097,6.438521,-5.282853
75.49706,6.438521,-5.282853
75.51391,6.556268,-5.409418
75.53085,6.581087,-5.503455
75.54694,6.599793,-5.610606
75.5639,6.611001,-5.755167
75.57986,6.611001,-5.755167
75.59669,6.563966,-6.209419
75.61365,6.501649,-6.493867
75.62973,6.39333,-6.78299
75.64619,6.238859,-7.063713
75.66316,6.129994,-7.350964
75.68011,6.02808,-7.599419
75.69608,6.02808,-7.599419
75.7124,5.916893,-8.084207
75.72897,5.969026,-8.335106
75.74589,6.128215,-8.671394
75.7621,6.128215,-8.671394
75.7788,6.128215,-8.671394
75.79582,6.34304,-8.781251
75.8118,6.534436,-8.787578
75.82881,6.782861,-8.909185
75.84563,6.782861,-8.909185
75.8615,6.864373,-9.001522
75.87854,6.864373,-9.001522
75.89463,6.771584,-9.030744
75.91149,6.502489,-9.050545
75.92844,6.354712,-9.022446
75.94437,6.156415,-8.981593
75.96142,5.88144,-8.936224
75.97748,5.88144,-8.936224
75.9943,4.840306,-8.810574
76.01119,4.011733,-8.784544
76.02718,3.088387,-8.768544
76.04411,2.160155,-8.759195
76.0603,1.263838,-8.829039
76.07687,1.263838,-8.829039
76.09343,-0.4245767,-8.826036
76.11016,-1.155389,-8.828534
76.12693,-1.748233,-8.742266
76.14388,-2.169518,-8.687799
76.15984,-2.169518,-8.687799
76.17679,-2.642901,-8.496736
76.19283,-2.889151,-8.411139
76.20969,-3.064117,-8.356343
76.22665,-3.218485,-8.271424
76.24265,-3.179068,-8.153276
76.25956,-3.179068,-8.153276
76.27567,-3.15866,-8.025439
76.29251,-3.117568,-7.96916
76.3088,-3.109654,-7.99848
76.32555,-3.043157,-8.074057
76.34234,-2.962724,-8.214071
76.35851,-2.962724,-8.214071
76.37549,-2.783081,-8.437622
76.39163,-2.684102,-8.506701
76.40831,-2.674266,-8.638507
76.42529,-2.706172,-8.734399
76.44133,-2.843824,-8.870625
76.45813,-2.843824,-8.870625
76.47446,-3.045434,-9.035459
76.49104,-3.071239,-9.027485
76.50802,-3.109806,-9.073204
76.5251,-3.109806,-9.073204
76.54102,-3.054062,-9.047058
76.5573,-3.054062,-9.047058
76.57387,-3.0635,-9.108075
76.59069,-3.021739,-9.092556
76.60699,-3.021739,-9.092556
76.62359,-2.994361,-9.054332
76.64013,-2.98533,-8.998631
76.6567,-2.98533,-8.998631
76.67345,-3.149641,-8.876055
76.69038,-3.290294,-8.842703
76.70735,-3.290294,-8.842703
76.72334,-3.543356,-8.712388
76.73953,-3.543356,-8.712388
76.75646,-3.687192,-8.605103
76.77316,-3.687192,-8.605103
76.78938,-3.764306,-8.54365
76.80611,-3.811557,-8.509206
76.82236,-3.811557,-8.509206
76.83912,-3.811557,-8.509206
76.8555,-3.852721,-8.473002
76.87246,-3.921792,-8.44714
76.88863,-3.915461,-8.441165
76.90533,-3.903228,-8.461364
76.92239,-3.912645,-8.479888
76.93839,-3.912645,-8.479888
76.95544,-3.977937,-8.451488
76.97148,-3.994802,-8.431763
76.98824,-4.023395,-8.425817
77.0046,-3.95284,-8.386898
77.02121,-3.895039,-8.369903
77.03827,-3.895039,-8.369903
77.0543,-3.897249,-8.472198
77.07086,-3.899545,-8.488025
77.08743,-3.914734,-8.504601
77.10451,-3.966377,-8.589534
77.1212,-3.992904,-8.622107
77.13718,-3.992904,-8.622107
77.1537,-4.006737,-8.72035
77.17039,-3.997424,-8.757406
77.18734,-4.043184,-8.776499
77.2034,-4.077966,-8.790961
77.22039,-4.11505,-8.762456
77.23653,-4.11505,-8.762456
77.2532,-4.120858,-8.622801
77.26968,-4.165733,-8.551661
77.28637,-4.187307,-8.44443
77.30306,-4.181076,-8.344171
77.32019,-4.199965,-8.260283
77.33609,-4.199965,-8.260283
77.35294,-4.170325,-8.145096
77.36987,-4.172745,-8.023017
77.38596,-4.184406,-7.713625
77.40292,-4.184406,-7.713625
77.41877,-4.184406,-7.713625
77.43568,-4.126677,-7.288864
77.4519,-4.045088,-6.961621
77.46861,-3.991209,-6.580315
77.48558,-3.991209,-6.580315
77.5016,-3.915275,-6.48067
77.51856,-3.915275,-6.48067
77.53555,-3.73108,-6.235683
77.55137,-3.483665,-6.087626
77.56831,-3.231857,-5.943335
77.58443,-3.231857,-5.943335
77.60126,-2.82101,-5.572554
77.61826,-2.82101,-5.572554
77.63417,-2.288702,-5.112444
77.6507,-1.948538,-4.946249
77.66727,-1.948538,-4.946249
77.68399,-1.177435,-4.491942
77.701,-0.7711301,-4.332021
77.71696,-0.7711301,-4.332021
77.73353,0.1128949,-4.082764
77.7501,0.1128949,-4.082764
77.76694,1.060545,-3.897257
77.78378,1.488146,-3.831707
77.7998,1.488146,-3.831707
77.81666,2.360448,-3.768807
77.83364,2.732064,-3.818097
77.84962,3.207168,-3.878174
77.86662,3.604481,-3.92812
77.88263,4.002234,-4.020113
77.89949,4.002234,-4.020113
77.91576,4.584822,-4.207389
77.93263,4.893914,-4.289114
77.94957,5.13301,-4.368524
77.96551,5.379439,-4.437231
77.98247,5.629831,-4.526846
77.99917,5.629831,-4.526846
78.01517,6.094105,-4.738577
78.03173,6.266536,-4.883926
78.0483,6.479285,-5.016802
78.06507,6.694863,-5.162623
78.08144,6.86349,-5.332047
78.09805,6.86349,-5.332047
78.11489,7.185409,-5.700669
78.13113,7.302584,-5.89894
78.1478,7.363621,-6.077375
78.16476,7.399186,-6.26604
78.18171,7.461636,-6.447908
78.19768,7.461636,-6.447908
78.21461,7.562691,-6.873932
78.23061,7.398763,-7.43225
78.24751,7.398763,-7.43225
78.26366,7.267035,-7.751981
78.28059,7.210968,-8.1226
78.29745,7.210968,-8.1226
78.31341,6.875459,-9.150807
78.33055,6.875459,-9.150807
78.3465,6.856676,-9.318046
78.36326,6.890794,-9.459023
78.38043,6.924855,-9.592495
78.39639,6.924855,-9.592495
78.41313,7.265408,-9.600082
78.43034,7.265408,-9.600082
78.44603,7.585953,-9.412837
78.46312,7.585953,-9.412837
78.47903,7.585953,-9.412837
78.49607,8.058594,-8.873756
78.51299,8.058594,-8.873756
78.52905,8.331637,-8.299832
78.54588,8.331637,-8.299832
78.56187,8.474625,-7.553232
78.57877,8.474625,-7.553232
78.59583,8.522946,-7.242641
78.61166,8.692721,-6.54938
78.62814,8.692721,-6.54938
78.6456,8.747262,-5.847687
78.66157,8.760535,-5.537935
78.6785,8.760535,-5.537935
78.69447,8.635214,-5.001266
78.71097,8.55684,-4.838198
78.72836,8.42517,-4.732607
78.74437,8.293078,-4.670354
78.76067,8.190697,-4.694732
78.77733,8.190697,-4.694732
78.79424,7.651651,-4.53057
78.81046,7.374962,-4.450813
78.82734,7.12365,-4.435514
78.8435,6.869279,-4.439628
78.86008,6.625751,-4.44948
78.87695,6.625751,-4.44948
78.89395,6.1786,-4.510238
78.91002,6.002042,-4.50553
78.92697,5.885595,-4.507378
78.94296,5.740036,-4.520067
78.95988,5.740036,-4.520067
78.97604,5.519911,-4.501729
78.99271,5.389463,-4.541121
79.00964,5.337637,-4.63423
79.02574,5.254033,-4.725565
79.04256,5.116107,-4.931509
79.05954,5.116107,-4.931509
79.07546,4.690104,-5.737675
79.09258,4.690104,-5.737675
79.10857,4.620306,-6.00677
79.12532,4.594012,-6.274733
79.1417,4.510461,-6.531103
79.15826,4.510461,-6.531103
79.17515,4.545363,-6.958772
79.1914,4.607749,-7.136034
79.20827,4.715218,-7.3072
79.22453,4.839752,-7.482443
79.24123,5.158968,-7.738728
79.25819,5.158968,-7.738728
79.27423,5.271822,-7.846233
79.2908,6.100807,-8.047368
79.30738,6.100807,-8.047368
79.32393,6.64722,-8.200742
79.34077,6.64722,-8.200742
79.35779,6.64722,-8.200742
79.37366,7.10181,-8.218746
79.3902,7.10181,-8.218746
79.40677,7.273163,-8.162283
79.42378,7.273163,-8.162283
79.4399,7.273163,-8.162283
79.45647,7.15071,-8.005782
79.47344,7.15071,-8.005782
79.4896,6.919373,-7.917166
79.50638,6.719983,-7.870328
79.52325,6.472214,-7.816695
79.53951,6.472214,-7.816695
79.55586,6.236899,-7.779949
79.57243,5.79155,-7.688749
79.5891,5.581179,-7.631246
79.60616,5.304374,-7.5972
79.62298,5.055382,-7.536771
79.6387,5.055382,-7.536771
79.65527,4.570155,-7.464812
79.67189,4.322341,-7.462367
79.6884,4.157182,-7.452301
79.70578,3.937502,-7.429583
79.72153,3.734841,-7.413346
79.7381,3.734841,-7.413346
79.75565,3.451038,-7.426786
79.77227,3.269428,-7.410528
79.78846,3.158721,-7.404143
79.80441,3.116365,-7.411647
79.82115,2.940367,-7.438338
79.8375,2.940367,-7.438338
79.85406,2.702188,-7.455403
79.87107,2.570994,-7.48052
79.8872,2.50827,-7.473249
79.90401,2.355777,-7.484913
79.92096,2.304641,-7.468715
79.93692,2.304641,-7.468715
79.95399,2.192405,-7.343143
79.97089,2.124438,-7.23921
79.98684,2.04126,-7.071086
80.00367,1.930182,-6.769719
80.01973,1.930182,-6.769719
80.03651,1.820505,-5.936658
80.05353,1.969993,-5.097989
80.06944,1.969993,-5.097989
80.08607,2.311874,-4.243352
80.103,2.311874,-4.243352
80.11913,2.311874,-4.243352
80.13597,2.414813,-3.43583
80.15294,2.414813,-3.43583
80.16886,2.406579,-3.184733
80.18545,2.406579,-3.184733
80.20232,2.201438,-3.140273
80.21925,2.201438,-3.140273
80.2351,2.101765,-3.14523
80.25166,1.775984,-3.209583
80.26837,1.564109,-3.26285
80.28558,1.564109,-3.26285
80.30158,0.9502362,-3.422544
80.31858,0.9502362,-3.422544
80.3345,0.131881,-3.683084
80.35128,-0.2998584,-3.870675
80.36833,-0.8280939,-4.093584
80.3842,-1.349024,-4.350091
80.40136,-1.349024,-4.350091
80.41756,-1.349024,-4.350091
80.43432,-2.337631,-4.801038
80.45127,-2.995999,-5.211549
80.46703,-3.260829,-5.390726
80.4836,-3.448554,-5.537889
80.50037,-3.625515,-5.657142
80.51673,-3.625515,-5.657142
80.53335,-3.744352,-5.877862
80.55038,-3.771329,-5.962123
80.56643,-3.81742,-5.997251
80.583,-3.805896,-6.022928
80.59975,-3.805896,-6.022928
80.61613,-3.76479,-5.999447
80.6327,-3.710758,-5.935615
80.6496,-3.627464,-5.916865
80.66583,-3.541425,-5.922289
80.68241,-3.470345,-5.942824
80.69915,-3.470345,-5.942824
80.71597,-3.255947,-5.961242
80.73294,-3.120603,-6.007088
80.74905,-2.983161,-6.084413
80.76588,-2.89739,-6.153409
80.78181,-2.721216,-6.213458
80.79886,-2.721216,-6.213458
80.81493,-2.3625,-6.377828
80.83168,-2.146621,-6.433726
80.84866,-1.821345,-6.54987
80.86464,-1.821345,-6.54987
80.8812,-1.667781,-6.60126
80.89777,-1.667781,-6.60126
80.91456,-1.292882,-6.699723
80.9309,-1.223586,-6.692412
80.94758,-1.223586,-6.692412
80.96458,-1.127769,-6.723564
80.9806,-1.127769,-6.723564
80.99741,-1.127769,-6.723564
81.01421,-1.045675,-6.70245
81.0303,-1.045675,-6.70245
81.04728,-1.043476,-6.631429
81.06343,-1.070062,-6.619732
81.08005,-1.070062,-6.619732
81.09657,-1.070062,-6.619732
81.11313,-1.097966,-6.519632
81.12991,-1.102483,-6.543649
81.14683,-1.054624,-6.530247
81.16283,-1.037779,-6.532832
81.17976,-1.037779,-6.532832
81.19675,-0.9195373,-6.490811
81.21281,-0.8727967,-6.477255
81.22964,-0.8438903,-6.449546
81.24567,-0.8438903,-6.449546
81.26255,-0.8052922,-6.39081
81.2795,-0.8052922,-6.39081
81.29549,-0.7875698,-6.386486
81.3124,-0.8893669,-6.365698
81.32957,-1.140963,-6.36563
81.3453,-1.471031,-6.361897
81.36246,-1.908334,-6.385087
81.37823,-1.908334,-6.385087
81.39477,-2.835984,-6.418658
81.41135,-3.218826,-6.429539
81.42808,-3.531038,-6.4387
81.44447,-3.854932,-6.457802
81.46104,-4.125979,-6.474653
81.47796,-4.125979,-6.474653
81.4949,-4.487228,-6.494811
81.51086,-4.547722,-6.439782
81.52781,-4.594013,-6.453622
81.54387,-4.541615,-6.427255
81.56077,-4.436215,-6.407214
81.577,-4.436215,-6.407214
81.59365,-4.249531,-6.390584
81.6106,-4.103708,-6.380067
81.62759,-3.957729,-6.371664
81.64351,-3.740154,-6.375767
81.66045,-3.410139,-6.38511
81.67647,-3.410139,-6.38511
81.69296,-2.769403,-6.360118
81.70959,-2.488659,-6.342916
81.72655,-1.735913,-6.280975
81.74267,-1.735913,-6.280975
81.75944,-1.735913,-6.280975
81.77618,-0.5390052,-6.227715
81.79237,-0.5390052,-6.227715
81.80911,0.3301832,-6.211579
81.82614,0.3301832,-6.211579
81.84211,1.136658,-6.24847
81.85912,1.136658,-6.24847
81.8752,1.533928,-6.229337
81.89208,2.118462,-6.262897
81.90896,2.379871,-6.266424
81.92493,2.606467,-6.325329
81.94174,2.823374,-6.346255
81.95866,2.823374,-6.346255
81.97465,3.120225,-6.370273
81.99154,3.259397,-6.369565
82.00829,3.335344,-6.389035
82.0243,3.476305,-6.407771
82.04144,3.517631,-6.407821
82.05743,3.517631,-6.407821
82.0741,3.627847,-6.456727
82.09108,3.70526,-6.49017
82.10798,3.703956,-6.500295
82.12397,3.698001,-6.493106
82.14091,3.721538,-6.479803
82.15683,3.721538,-6.479803
82.17383,3.773543,-6.457805
82.19056,3.767222,-6.443775
82.20654,3.797223,-6.444242
82.2231,3.822631,-6.46857
82.23966,3.822631,-6.46857
82.25658,3.793129,-6.503348
82.27337,3.826579,-6.496663
82.28938,3.815667,-6.486606
82.30593,3.834529,-6.490877
82.3225,3.780277,-6.484298
82.33936,3.780277,-6.484298
82.35563,3.767417,-6.45912
82.37228,3.633539,-6.472318
82.38898,3.531181,-6.456526
82.40581,3.430679,-6.466799
82.42194,3.237886,-6.448196
82.43888,3.237886,-6.448196
82.45583,2.81489,-6.480109
82.47179,2.637048,-6.469733
82.48875,2.256592,-6.496334
82.50473,2.256592,-6.496334
82.52161,2.088027,-6.5048
82.53851,2.088027,-6.5048
82.55443,1.826434,-6.526393
82.571,1.819645,-6.468485
82.58769,1.77858,-6.463728
82.60466,1.927952,-6.442812
82.6217,1.927952,-6.442812
82.63754,1.927952,-6.442812
82.65383,2.224359,-6.39983
82.67043,2.224359,-6.39983
82.68697,2.545266,-6.370927
82.70358,2.639384,-6.373099
82.72054,2.639384,-6.373099
82.73666,2.639384,-6.373099
82.75344,2.945144,-6.315073
82.77037,3.094854,-6.294519
82.78636,3.237992,-6.252559
82.80306,3.237992,-6.252559
82.8195,3.237992,-6.252559
82.83607,3.581727,-6.218029
82.85263,3.703783,-6.221877
82.8692,3.832284,-6.19908
82.886,3.917572,-6.147046
82.90234,3.971822,-6.127788
82.9189,3.971822,-6.127788
82.93582,4.169262,-6.100826
82.95284,4.157427,-6.085731
82.96867,4.157427,-6.085731
82.98561,4.231444,-5.958734
83.00173,4.292992,-5.87747
83.01853,4.292992,-5.87747
83.03551,4.392688,-5.790771
83.05143,4.40904,-5.739566
83.068,4.445258,-5.67733
83.08456,4.447637,-5.637506
83.10114,4.521893,-5.617213
83.11823,4.521893,-5.617213
83.13427,4.544136,-5.583457
83.15117,4.550891,-5.517029
83.1674,4.505591,-5.532832
83.18416,4.47294,-5.521387
83.20106,4.462861,-5.50981
83.21722,4.462861,-5.50981
83.23412,4.409413,-5.489594
83.25024,4.369346,-5.475535
83.26698,4.325587,-5.486338
83.28394,4.267893,-5.45066
83.29993,4.267893,-5.45066
83.31685,4.212065,-5.480577
83.33307,4.188082,-5.503459
83.34966,4.130004,-5.486784
83.3666,4.040731,-5.563454
83.38356,4.040731,-5.563454
83.3995,4.040731,-5.563454
83.4159,3.81247,-5.689131
83.43258,3.81247,-5.689131
83.44958,3.690931,-5.788521
83.4656,3.690931,-5.788521
83.48232,3.638855,-5.795105
83.49925,3.638855,-5.795105
83.5153,3.575428,-5.815882
83.53214,3.552776,-5.79372
83.54915,3.496807,-5.773877
83.56509,3.496807,-5.773877
83.58157,3.508235,-5.75485
83.59813,3.508235,-5.75485
83.61493,3.546684,-5.71547
83.63193,3.51722,-5.715895
83.64784,3.51722,-5.715895
83.66483,3.50037,-5.709119
83.68097,3.50037,-5.709119
83.69772,3.50037,-5.709119
83.7141,3.605284,-5.63279
83.73068,3.605284,-5.63279
83.74723,3.613231,-5.615321
83.7638,3.590295,-5.579544
83.78049,3.584004,-5.545227
83.79694,3.584004,-5.545227
83.8135,3.551325,-5.526547
83.83034,3.537705,-5.530278
83.84663,3.478536,-5.482671
83.86326,3.410872,-5.513416
83.87977,3.410872,-5.513416
83.89633,3.310074,-5.491424
83.9129,3.2429,-5.513118
83.92947,3.182217,-5.494954
83.94606,3.104451,-5.508132
83.96301,3.053919,-5.482056
83.97997,3.053919,-5.482056
83.99595,2.968007,-5.478619
84.0123,2.970153,-5.450215
84.02888,2.906236,-5.470394
84.04579,2.931742,-5.498362
84.06277,2.949753,-5.519956
84.07874,2.949753,-5.519956
84.09566,2.922081,-5.567587
84.1117,2.944003,-5.596218
84.12857,2.978777,-5.637249
84.14484,2.978777,-5.637249
84.16153,3.040123,-5.663253
84.17847,3.040123,-5.663253
84.19541,3.074453,-5.731561
84.2111,3.13012,-5.770116
84.22834,3.13012,-5.770116
84.24427,3.121619,-5.781018
84.2608,3.134201,-5.802614
84.27737,3.134201,-5.802614
84.29416,3.207369,-5.83289
84.3105,3.207369,-5.83289
84.32707,3.205062,-5.835182
84.34405,3.199407,-5.863817
84.36099,3.21824,-5.870457
84.37701,3.21824,-5.870457
84.39333,3.253558,-5.921956
84.40998,3.253558,-5.921956
84.42683,3.374726,-5.954072
84.44303,3.490995,-5.988916
84.45983,3.490995,-5.988916
84.47667,3.918824,-6.004647
84.49273,3.918824,-6.004647
84.50961,4.546295,-5.918957
84.52586,4.975287,-5.860332
84.5425,5.365176,-5.718106
84.55946,5.365176,-5.718106
84.57557,6.115163,-5.427291
84.59238,6.435426,-5.36073
84.6087,6.733568,-5.277047
84.62531,6.990604,-5.177239
84.64183,7.220438,-5.116066
84.65841,7.220438,-5.116066
84.67539,7.606671,-4.975926
84.69154,7.694108,-4.914809
84.70817,7.805398,-4.912999
84.72514,7.840663,-4.927511
84.74207,7.947433,-4.942742
84.75805,7.947433,-4.942742
84.77437,7.859384,-4.993707
84.79094,7.802884,-5.098014
84.80791,7.644509,-5.174105
84.82407,7.527154,-5.356923
84.84074,7.349681,-5.565588
84.85778,7.349681,-5.565588
84.87459,6.91678,-6.156742
84.89064,6.149863,-6.638351
84.90761,6.149863,-6.638351
84.92351,5.684144,-6.837808
84.94045,5.072388,-6.992363
84.95744,5.072388,-6.992363
84.97333,3.040918,-7.357593
84.98973,3.040918,-7.357593
85.0063,2.277778,-7.436608
85.02287,1.462969,-7.512124
85.03943,1.462969,-7.512124
85.05615,-1.232167,-7.595422
85.07256,-1.232167,-7.595422
85.09007,-2.201293,-7.556743
85.1057,-3.847916,-7.511312
85.12228,-3.847916,-7.511312
85.13883,-3.847916,-7.511312
85.15543,-5.511306,-7.538828
85.17227,-6.303369,-7.551123
85.1891,-7.056214,-7.520267
85.20518,-7.682164,-7.501954
85.22215,-8.708821,-7.560565
85.23894,-8.708821,-7.560565
85.25497,-9.137415,-7.657573
85.27206,-9.792368,-7.785839
85.28793,-9.792368,-7.785839
85.30482,-10.21798,-7.972641
85.32186,-10.28502,-8.093696
85.33773,-10.28502,-8.093696
85.35472,-10.49298,-8.345284
85.37165,-10.49298,-8.345284
85.38765,-10.58239,-8.620668
85.40459,-10.55953,-8.728007
85.42047,-10.55953,-8.728007
85.43758,-10.55953,-8.728007
85.45436,-10.45746,-8.902637
85.4706,-10.46283,-8.971098
85.48673,-10.42127,-9.014112
85.5033,-10.43399,-9.052909
85.52025,-10.40227,-9.090363
85.53733,-10.40227,-9.090363
85.553,-10.35603,-9.1432
85.56956,-10.32517,-9.161278
85.58614,-10.26671,-9.193402
85.6027,-10.23938,-9.182563
85.61996,-10.23938,-9.182563
85.63593,-10.20911,-9.231833
85.65288,-10.13372,-9.256464
85.66982,-10.14586,-9.259045
85.68553,-10.11667,-9.262899
85.7021,-10.06027,-9.251325
85.71885,-10.06027,-9.251325
85.73586,-9.993399,-9.298804
85.7518,-9.891068,-9.290139
85.76862,-9.788736,-9.274837
85.78554,-9.715286,-9.316458
85.80152,-9.679397,-9.280042
85.8185,-9.679397,-9.280042
85.83556,-9.562428,-9.286645
85.85159,-9.522418,-9.246723
85.86841,-9.373038,-9.23121
85.88445,-9.273658,-9.19085
85.90141,-9.069934,-9.089711
85.91747,-9.069934,-9.089711
85.93414,-8.922073,-8.989594
85.9506,-8.585252,-8.797056
85.96716,-8.585252,-8.797056
85.9841,-8.405845,-8.708256
86.00096,-8.188066,-8.597925
86.01688,-8.188066,-8.597925
86.03389,-7.640741,-8.201096
86.0508,-7.640741,-8.201096
86.0668,-7.204868,-7.949933
86.08313,-6.98626,-7.774858
86.0997,-6.98626,-7.774858
86.11662,-6.561386,-7.480671
86.13361,-6.561386,-7.480671
86.14954,-6.190891,-7.15301
86.16655,-6.01207,-7.016552
86.18253,-6.01207,-7.016552
86.19948,-6.01207,-7.016552
86.21567,-5.289463,-6.756186
86.23251,-5.012497,-6.716909
86.2488,-5.012497,-6.716909
86.26537,-4.363592,-6.572433
86.2823,-3.956292,-6.5301
86.29925,-3.956292,-6.5301
86.31522,-2.910701,-6.533415
86.33214,-2.272295,-6.53682
86.3482,-1.587764,-6.59488
86.36477,-0.8109972,-6.600349
86.38133,-0.8109972,-6.600349
86.39791,-0.8109972,-6.600349
86.41496,1.652002,-6.690957
86.4319,2.458234,-6.716163
86.44776,3.308535,-6.741233
86.46472,4.063777,-6.795616
86.48074,4.69714,-6.851301
86.49761,4.69714,-6.851301
86.51457,5.98107,-6.991585
86.53043,6.524537,-7.043844
86.54745,6.982876,-7.107369
86.56358,7.280297,-7.166684
86.58038,7.564935,-7.199298
86.59731,7.564935,-7.199298
86.61333,7.998556,-7.260217
86.62983,8.194771,-7.302509
86.64721,8.378581,-7.337317
86.66296,8.571493,-7.390455
86.67953,8.571493,-7.390455
86.69637,8.888214,-7.51376
86.71267,9.052547,-7.622624
86.72923,9.226791,-7.701378
86.74596,9.340304,-7.79722
86.76237,9.444434,-7.899368
86.77893,9.444434,-7.899368
86.79602,9.680143,-8.088623
86.81207,9.827341,-8.138264
86.82893,9.953384,-8.16153
86.8452,10.01755,-8.228394
86.86183,10.10349,-8.241987
86.87856,10.10349,-8.241987
86.8949,10.23972,-8.249683
86.91149,10.3392,-8.257335
86.92846,10.3392,-8.257335
86.94537,10.36453,-8.21365
